user_id,username,role,department,login_timestamp,login_hour,day_of_week,device_type,device_trusted,ip_address,country,city,vpn_used,failed_attempts,mfa_enabled,login_success,session_duration_minutes,privileged_account,critical_system_access,previous_risk_score,jit_requests_last_30_days,number_of_alerts,number_of_sessions,weekend_login,login_frequency_last_7_days,behavior_anomaly_score,risk_label
USR42341,logangonzalez,Manager,IT,2026-02-05 14:07:40,14,Tuesday,Tablet,True,87.49.45.204,India,Hyderabad,False,0,True,True,363,False,False,16.6,0,1,4,False,14,16.3,LOW
USR42342,jackiemitchell,Admin,Security,2026-02-20 06:30:48,13,Sunday,MacBook,True,55.110.80.46,India,Pune,False,1,False,False,21,True,False,27.57,1,1,2,True,3,29.79,LOW
USR42343,olsondavid,SecurityAnalyst,IT,2026-02-01 14:41:15,8,Thursday,Tablet,True,191.99.35.111,India,Delhi,False,1,False,True,98,False,False,11.91,0,0,4,False,1,10.96,LOW
USR42344,xgarcia,SecurityAnalyst,Finance,2026-03-08 07:02:06,8,Saturday,Tablet,True,128.73.236.151,India,Bengaluru,False,0,False,False,406,False,False,25.39,0,1,5,True,6,20.7,LOW
USR42345,mark84,SecurityAnalyst,Operations,2026-04-18 18:07:25,8,Sunday,Windows Laptop,False,143.247.74.78,India,Bengaluru,True,1,True,True,132,False,True,53.88,2,3,3,True,4,61.94,MEDIUM
USR42346,hwagner,SecurityAnalyst,HR,2026-03-01 09:50:25,12,Saturday,MacBook,True,17.12.204.132,India,Mumbai,False,1,True,True,102,False,False,15.52,0,0,0,True,11,12.76,LOW
USR42347,tramirez,Developer,HR,2026-04-19 17:10:24,0,Monday,Mobile,False,65.39.60.176,Singapore,Singapore,True,10,True,True,122,False,True,90.03,9,3,20,False,3,146.01,HIGH
USR42348,joshua81,Developer,Operations,2026-02-24 23:20:57,12,Tuesday,Tablet,True,116.251.237.156,India,Mumbai,False,0,True,True,58,False,False,1.49,0,1,4,False,10,8.74,LOW
USR42349,keith90,Admin,IT,2026-03-12 18:08:51,17,Thursday,Windows Laptop,True,201.196.175.70,India,Bengaluru,False,1,True,True,442,True,False,7.34,0,0,4,False,2,8.67,LOW
USR42350,katherine59,Developer,Operations,2026-04-23 13:30:07,7,Wednesday,Mobile,False,101.196.19.215,India,Pune,False,2,True,True,375,False,False,46.21,2,1,2,False,20,47.11,MEDIUM
USR42351,jamesmichael,Admin,Operations,2026-02-24 13:45:31,17,Tuesday,Linux Workstation,True,29.57.51.195,India,Mumbai,False,1,False,True,431,True,False,13.82,1,1,0,False,1,22.91,LOW
USR42352,pgraham,Developer,Operations,2026-03-21 05:52:38,15,Friday,Mobile,True,128.101.176.137,India,Bengaluru,False,1,False,True,62,False,False,21.05,0,1,4,False,14,23.52,LOW
USR42353,ashley49,Manager,Security,2026-01-29 21:15:51,12,Saturday,MacBook,True,117.157.67.198,India,Mumbai,False,1,False,False,323,False,False,19.89,1,0,4,True,16,17.95,LOW
USR42354,laura24,Developer,Finance,2026-05-04 06:37:34,1,Thursday,Tablet,False,147.51.147.14,Germany,Berlin,True,9,False,False,166,False,True,84.85,10,7,18,False,2,173.43,HIGH
USR42355,williamjackson,Developer,HR,2026-02-03 06:38:08,16,Wednesday,Windows Laptop,True,46.97.165.102,India,Delhi,False,0,True,True,383,False,False,4.44,0,1,0,False,19,10.22,LOW
USR42356,guzmanjose,SecurityAnalyst,Finance,2026-03-02 16:41:12,9,Monday,Windows Laptop,True,140.72.187.240,India,Mumbai,False,0,False,True,210,False,False,21.54,0,0,1,False,6,10.77,LOW
USR42357,kimberlycastro,Developer,Operations,2026-03-05 05:05:06,12,Monday,Linux Workstation,True,116.38.179.156,India,Pune,False,0,False,False,382,False,False,27.69,1,1,4,False,14,24.84,LOW
USR42358,aguirretiffany,Manager,Security,2026-06-16 13:53:09,15,Sunday,Linux Workstation,True,203.255.37.163,India,Mumbai,False,1,True,True,295,False,True,49.75,2,2,7,True,13,51.88,MEDIUM
USR42359,sking,SecurityAnalyst,Finance,2026-03-06 09:36:55,13,Wednesday,Tablet,True,66.52.135.107,India,Delhi,False,0,True,True,496,False,False,20.08,1,0,2,False,14,13.04,LOW
USR42360,christianbutler,Developer,Security,2026-06-13 03:44:28,13,Saturday,Windows Laptop,True,163.50.140.74,India,Hyderabad,True,2,True,True,476,False,True,34.28,3,1,8,True,6,44.14,MEDIUM
USR42361,andrewwilliams,SecurityAnalyst,IT,2026-01-05 14:23:43,10,Wednesday,Windows Laptop,True,64.168.73.190,India,Bengaluru,False,1,True,False,88,False,False,8.34,0,1,2,False,17,17.17,LOW
USR42362,ojones,SecurityAnalyst,HR,2026-03-12 08:36:49,10,Saturday,MacBook,True,5.233.161.229,India,Hyderabad,False,0,True,False,325,False,False,21.96,1,1,0,True,17,21.98,LOW
USR42363,aliciarobles,SecurityAnalyst,IT,2026-03-30 14:34:18,3,Wednesday,Mobile,False,110.234.226.167,Germany,Berlin,True,7,False,True,343,False,True,64.75,5,3,25,False,20,106.38,HIGH
USR42364,cordovachris,DBA,Security,2026-04-29 19:04:50,9,Thursday,MacBook,True,108.62.194.122,India,Bengaluru,False,0,True,True,11,True,False,4.68,0,0,2,False,12,2.34,LOW
USR42365,lfoster,Manager,HR,2026-06-08 17:30:10,18,Sunday,Linux Workstation,True,106.207.3.189,India,Pune,False,1,True,True,438,False,False,27.02,0,1,1,True,6,26.51,LOW
USR42366,julia78,SecurityAnalyst,Finance,2026-05-29 22:02:48,18,Sunday,Windows Laptop,True,24.158.159.185,India,Mumbai,False,0,False,True,157,False,False,17.16,0,0,0,True,15,8.58,LOW
USR42367,beth85,Developer,HR,2026-02-20 17:40:48,22,Monday,Windows Laptop,False,147.117.28.185,Singapore,Singapore,True,9,False,True,379,False,True,65.28,7,8,10,False,6,162.64,HIGH
USR42368,katelyn91,Admin,HR,2026-05-05 18:49:44,12,Thursday,Linux Workstation,True,113.110.68.142,India,Mumbai,False,0,False,False,323,True,False,23.35,0,1,5,False,14,19.68,LOW
USR42369,welchsheila,SecurityAnalyst,IT,2026-04-19 20:32:01,0,Thursday,Tablet,False,40.248.1.130,Netherlands,Amsterdam,True,7,False,False,105,False,True,73.25,10,2,15,False,2,117.62,HIGH
USR42370,gwheeler,DBA,Operations,2026-06-07 15:02:37,23,Saturday,MacBook,False,82.86.16.246,Germany,Berlin,True,7,False,True,255,True,True,81.88,8,6,22,True,17,147.94,HIGH
USR42371,zparker,Developer,HR,2026-05-29 01:23:34,18,Wednesday,MacBook,True,217.22.19.15,India,Pune,False,0,False,True,317,False,False,17.01,0,0,5,False,12,8.51,LOW
USR42372,brittany50,Admin,Finance,2026-02-28 06:29:41,10,Sunday,MacBook,True,151.132.50.113,India,Bengaluru,False,1,False,True,190,True,False,25.4,1,0,3,True,3,20.7,LOW
USR42373,pattersonsabrina,Admin,Security,2026-01-15 22:27:18,16,Sunday,Linux Workstation,True,182.247.45.60,India,Pune,False,0,False,True,142,True,False,19.78,1,0,4,True,8,12.89,LOW
USR42374,tlane,DBA,IT,2026-02-10 04:12:42,23,Saturday,Mobile,False,185.156.134.236,Netherlands,Amsterdam,True,5,True,True,389,True,True,69.71,8,10,22,True,15,163.85,HIGH
USR42375,kyleclark,SecurityAnalyst,Security,2026-01-13 04:32:50,8,Wednesday,Linux Workstation,True,207.26.108.35,India,Mumbai,False,0,False,False,457,False,False,18.91,0,0,3,False,20,9.46,LOW
USR42376,fnelson,Developer,Finance,2026-06-12 20:15:34,10,Tuesday,Tablet,True,199.137.42.84,India,Bengaluru,False,0,False,True,444,False,False,9.01,1,0,0,False,8,7.5,LOW
USR42377,wilsonnancy,SecurityAnalyst,Security,2026-02-11 13:57:08,15,Saturday,Windows Laptop,True,198.57.81.1,India,Bengaluru,False,1,False,True,41,False,False,2.33,0,0,5,True,13,6.17,LOW
USR42378,sarah78,Developer,IT,2026-05-24 08:27:05,11,Wednesday,Mobile,True,67.226.77.214,India,Bengaluru,False,0,True,True,445,False,False,4.18,0,0,1,False,7,2.09,LOW
USR42379,courtneysmith,Admin,Operations,2026-01-09 16:54:26,18,Saturday,Linux Workstation,True,117.29.36.102,India,Bengaluru,False,0,True,True,195,True,False,14.62,1,0,5,True,19,10.31,LOW
USR42380,jacob05,SecurityAnalyst,HR,2026-02-14 08:04:12,23,Tuesday,Mobile,False,133.76.16.56,Netherlands,Amsterdam,True,9,True,True,349,False,True,62.45,5,6,20,False,20,139.22,HIGH
USR42381,ryan60,Admin,Operations,2026-01-26 14:24:58,10,Thursday,Mobile,True,116.132.123.54,India,Pune,False,1,False,True,75,True,False,29.02,1,0,4,False,17,22.51,LOW
USR42382,carolyn45,Manager,Operations,2026-02-05 13:48:37,4,Monday,Linux Workstation,False,20.104.11.122,Netherlands,Amsterdam,True,7,True,True,18,False,True,70.07,3,9,28,False,5,151.03,HIGH
USR42383,williamsandrew,DBA,IT,2026-03-22 03:44:02,14,Friday,Linux Workstation,True,4.94.25.222,India,Mumbai,False,0,True,True,89,True,False,19.66,1,0,1,False,17,12.83,LOW
USR42384,gomezbetty,Developer,Finance,2026-02-24 19:32:44,10,Friday,Mobile,True,128.123.157.46,India,Pune,False,0,True,False,126,False,False,7.85,0,0,0,False,5,3.92,LOW
USR42385,christopher80,Manager,Security,2026-03-30 15:31:28,12,Friday,Linux Workstation,True,198.64.143.249,India,Mumbai,False,0,True,True,417,False,False,23.69,0,0,1,False,13,11.85,LOW
USR42386,griffinryan,Developer,Finance,2026-05-14 21:18:11,10,Sunday,MacBook,True,77.131.224.215,India,Mumbai,False,1,False,True,100,False,False,23.98,0,0,5,True,9,16.99,LOW
USR42387,mcleanannette,Developer,Security,2026-05-24 05:04:48,17,Friday,Linux Workstation,True,175.201.46.240,India,Hyderabad,False,0,True,True,387,False,False,18.89,0,1,0,False,20,17.45,LOW
USR42388,mlee,Manager,Security,2026-05-31 03:48:23,16,Sunday,Windows Laptop,True,110.137.245.200,India,Hyderabad,False,0,False,True,421,False,False,2.74,0,0,4,True,13,1.37,LOW
USR42389,wprice,DBA,IT,2026-01-01 08:42:27,13,Sunday,Tablet,True,206.246.137.96,India,Mumbai,False,1,True,True,219,True,False,19.89,0,1,2,True,10,22.95,LOW
USR42390,phamtammy,Manager,HR,2026-04-09 18:21:26,17,Wednesday,Mobile,True,7.119.212.120,India,Delhi,True,1,True,False,486,False,False,41.37,2,1,9,False,17,39.69,MEDIUM
USR42391,yvincent,Manager,IT,2026-01-09 11:49:15,15,Sunday,Windows Laptop,False,141.206.170.222,India,Bengaluru,False,1,True,False,416,False,True,50.71,4,1,4,True,3,50.36,MEDIUM
USR42392,ccrane,SecurityAnalyst,HR,2026-05-10 05:52:20,12,Thursday,Windows Laptop,True,79.39.29.152,India,Hyderabad,False,1,True,True,463,False,False,14.25,0,0,0,False,14,12.12,LOW
USR42393,mariakelly,Developer,Security,2026-05-18 14:10:47,13,Monday,MacBook,True,48.46.132.22,Singapore,Singapore,False,3,False,False,478,False,True,57.48,5,3,7,False,7,82.74,MEDIUM
USR42394,znelson,DBA,IT,2026-02-21 00:03:41,11,Saturday,Tablet,True,57.108.47.162,India,Delhi,False,1,False,True,56,True,False,14.39,0,0,3,True,7,12.2,LOW
USR42395,toddandrea,DBA,HR,2026-04-13 10:09:19,8,Monday,MacBook,True,187.22.207.97,India,Pune,False,0,False,True,230,True,False,16.75,1,0,0,False,4,11.38,LOW
USR42396,sjones,DBA,Finance,2026-04-17 14:49:56,16,Wednesday,Windows Laptop,True,7.0.240.209,India,Bengaluru,False,1,False,True,263,True,False,5.1,1,1,0,False,14,18.55,LOW
USR42397,amy97,SecurityAnalyst,IT,2026-01-23 12:06:13,12,Wednesday,Mobile,True,61.98.236.135,India,Delhi,False,0,True,True,281,False,False,20.85,0,0,5,False,3,10.43,LOW
USR42398,sharpmatthew,Manager,Finance,2026-05-30 09:42:12,10,Sunday,Tablet,True,98.199.80.75,India,Pune,False,1,True,False,70,False,False,26.01,0,0,0,True,2,18.01,LOW
USR42399,boyerlaura,Developer,IT,2026-03-28 01:32:21,18,Thursday,Linux Workstation,True,191.187.34.199,India,Bengaluru,False,0,False,False,37,False,False,20.0,0,0,1,False,20,10.0,LOW
USR42400,chad17,Manager,Finance,2026-06-12 20:54:05,11,Sunday,Mobile,True,71.52.131.21,India,Hyderabad,False,1,True,True,64,False,False,18.48,1,1,1,True,12,25.24,LOW
USR42401,ldonovan,DBA,Operations,2026-06-01 14:29:19,17,Saturday,Tablet,True,216.135.225.100,Russia,Moscow,True,4,False,True,374,True,True,52.25,4,3,5,True,16,82.12,MEDIUM
USR42402,zwilliams,DBA,Security,2026-05-05 11:26:27,9,Monday,Linux Workstation,True,86.139.244.49,India,Pune,False,0,True,True,309,True,False,16.3,0,0,2,False,2,8.15,LOW
USR42403,rthornton,Developer,IT,2026-02-09 10:19:05,8,Wednesday,Mobile,True,71.119.150.199,India,Mumbai,False,0,False,True,398,False,False,4.34,0,0,0,False,16,2.17,LOW
USR42404,richardsonsophia,DBA,Operations,2026-06-15 19:36:18,8,Saturday,Mobile,True,200.196.37.28,Russia,Moscow,True,4,True,True,42,True,False,47.0,5,1,6,True,9,66.5,MEDIUM
USR42405,johnsonjohn,Manager,Finance,2026-02-20 10:45:01,8,Monday,MacBook,True,56.139.24.61,India,Delhi,False,0,True,True,23,False,False,2.37,1,0,2,False,11,4.19,LOW
USR42406,jonathonmorgan,DBA,Security,2026-06-14 22:16:20,11,Sunday,Linux Workstation,True,43.186.17.36,India,Hyderabad,False,1,True,True,210,True,False,19.95,1,1,0,True,2,25.98,LOW
USR42407,richandrew,Developer,Finance,2026-01-08 16:35:54,17,Monday,Linux Workstation,True,135.159.19.61,India,Mumbai,False,0,True,True,444,False,False,9.74,1,0,5,False,17,7.87,LOW
USR42408,jeffrey71,Admin,IT,2026-05-21 01:38:06,16,Sunday,MacBook,True,16.199.50.162,India,Hyderabad,False,1,False,False,493,True,False,8.18,0,0,5,True,11,9.09,LOW
USR42409,olewis,SecurityAnalyst,Operations,2026-03-22 02:38:50,16,Friday,Linux Workstation,True,70.184.203.8,India,Delhi,False,0,False,True,437,False,False,24.35,1,1,4,False,19,23.18,LOW
USR42410,josephmay,Admin,Finance,2026-02-22 15:06:16,16,Friday,Mobile,True,185.105.195.209,India,Mumbai,False,1,True,True,155,True,False,28.28,0,1,2,False,12,27.14,LOW
USR42411,jamestownsend,SecurityAnalyst,HR,2026-06-10 12:43:41,15,Monday,Tablet,True,176.75.181.10,India,Mumbai,False,0,True,False,82,False,False,9.99,0,1,3,False,5,13.0,LOW
USR42412,christinedavis,DBA,Finance,2026-05-19 16:28:48,0,Thursday,Tablet,False,65.130.48.10,Russia,Moscow,True,8,True,False,319,True,True,92.69,6,8,23,False,17,168.34,HIGH
USR42413,mharmon,SecurityAnalyst,HR,2026-01-21 23:04:41,8,Thursday,Mobile,True,149.186.248.64,India,Delhi,False,1,False,True,138,False,False,5.15,1,1,3,False,17,18.57,LOW
USR42414,evanssteven,DBA,Finance,2026-05-28 17:09:54,11,Saturday,MacBook,True,8.116.125.161,India,Mumbai,False,0,True,True,218,True,False,12.17,1,0,5,True,7,9.09,LOW
USR42415,xjames,DBA,Operations,2026-06-02 02:03:07,19,Friday,Linux Workstation,True,90.166.131.192,India,Hyderabad,False,2,False,True,168,True,False,37.26,5,3,10,False,20,67.63,MEDIUM
USR42416,ylamb,Admin,IT,2026-02-08 08:15:20,18,Tuesday,Linux Workstation,True,93.76.9.102,India,Delhi,False,0,True,True,460,True,False,24.48,0,1,2,False,9,20.24,LOW
USR42417,fellis,SecurityAnalyst,Finance,2026-04-12 04:27:47,18,Saturday,Mobile,True,214.218.194.0,Russia,Moscow,True,1,True,True,474,False,True,45.63,3,2,2,True,14,52.81,MEDIUM
USR42418,susanpace,Admin,Operations,2026-04-02 12:01:51,5,Tuesday,MacBook,False,140.5.173.152,Russia,Moscow,True,8,False,False,276,True,True,75.4,5,10,15,False,17,172.7,HIGH
USR42419,michaelcox,Developer,Security,2026-01-10 19:37:32,15,Wednesday,MacBook,True,27.7.145.160,India,Hyderabad,False,1,False,True,237,False,False,6.14,0,0,1,False,12,8.07,LOW
USR42420,brownjohn,SecurityAnalyst,HR,2026-05-26 19:43:42,9,Sunday,Mobile,True,210.182.96.132,India,Mumbai,False,0,False,True,274,False,False,11.81,1,0,5,True,7,8.91,LOW
USR42421,jonathanwilliams,SecurityAnalyst,HR,2026-01-22 06:41:50,1,Thursday,Linux Workstation,False,175.186.188.254,Russia,Moscow,True,5,True,True,327,False,True,92.23,3,2,30,False,8,96.12,HIGH
USR42422,hillshannon,Manager,IT,2026-04-02 21:24:09,12,Saturday,Mobile,True,18.184.95.49,India,Bengaluru,False,1,False,False,163,False,False,9.62,1,1,3,True,12,20.81,LOW
USR42423,lmontes,Admin,Finance,2026-02-22 15:41:19,15,Thursday,Windows Laptop,True,136.220.206.231,India,Pune,False,1,False,True,465,True,False,29.9,1,1,0,False,6,30.95,LOW
USR42424,jenny00,SecurityAnalyst,Security,2026-03-05 07:49:45,14,Friday,Windows Laptop,True,150.107.237.198,India,Hyderabad,False,1,False,True,339,False,False,31.93,3,2,7,False,7,45.97,MEDIUM
USR42425,edwingallegos,SecurityAnalyst,Operations,2026-05-28 03:49:39,19,Thursday,Linux Workstation,True,147.23.63.242,India,Mumbai,False,4,True,True,445,False,True,30.06,1,2,8,False,11,54.03,MEDIUM
USR42426,jirwin,Admin,Finance,2026-04-22 23:10:15,9,Wednesday,Windows Laptop,False,190.51.157.25,India,Bengaluru,False,1,True,True,276,True,False,59.34,4,1,5,False,13,54.67,MEDIUM
USR42427,nathaniel10,Manager,IT,2026-03-24 15:35:02,10,Wednesday,Windows Laptop,True,169.40.40.183,India,Pune,False,1,False,False,403,False,False,0.15,0,1,4,False,14,13.07,LOW
USR42428,faguirre,Manager,IT,2026-02-02 12:25:26,9,Thursday,Mobile,True,15.119.200.190,India,Bengaluru,False,0,True,True,203,False,False,18.09,1,0,4,False,19,12.04,LOW
USR42429,goodstacey,DBA,Security,2026-01-24 18:22:55,9,Saturday,Tablet,True,42.148.48.221,India,Pune,False,0,True,False,209,True,False,19.73,0,1,1,True,12,17.87,LOW
USR42430,parkmary,Developer,IT,2026-04-03 05:49:14,23,Monday,Linux Workstation,False,143.2.176.135,Russia,Moscow,True,6,False,True,421,False,True,76.43,5,3,24,False,11,107.22,HIGH
USR42431,beverly22,Developer,Security,2026-03-22 17:46:49,11,Tuesday,Windows Laptop,True,88.143.30.169,India,Mumbai,False,1,True,True,133,False,False,0.19,0,1,5,False,13,13.1,LOW
USR42432,alexandra50,DBA,Security,2026-03-20 01:03:16,8,Saturday,Mobile,True,67.37.112.228,India,Pune,False,0,False,True,78,True,False,17.89,0,0,2,True,10,8.95,LOW
USR42433,tgonzales,Developer,IT,2026-01-21 19:13:45,14,Wednesday,Mobile,True,8.49.46.176,India,Bengaluru,False,0,True,True,175,False,False,8.68,0,0,0,False,1,4.34,LOW
USR42434,michael58,Admin,HR,2026-05-11 02:21:46,16,Wednesday,Mobile,True,151.17.236.96,India,Delhi,False,1,False,False,481,True,False,17.61,1,0,1,False,19,16.8,LOW
USR42435,benjaminmary,Admin,Operations,2026-02-26 10:26:21,4,Thursday,Mobile,False,184.233.201.138,Russia,Moscow,True,6,False,True,476,True,True,82.64,10,6,29,False,3,149.32,HIGH
USR42436,michael01,SecurityAnalyst,Operations,2026-03-08 03:02:00,16,Sunday,Windows Laptop,True,206.139.242.60,India,Hyderabad,False,0,True,True,17,False,False,24.49,0,1,5,True,1,20.24,LOW
USR42437,pearsonmartin,DBA,IT,2026-04-05 12:06:01,10,Saturday,Windows Laptop,True,88.153.116.44,India,Pune,False,0,False,False,125,True,False,29.19,0,0,2,True,3,14.6,LOW
USR42438,jaime20,Admin,Finance,2026-03-08 12:20:38,8,Sunday,MacBook,True,110.21.135.229,India,Mumbai,False,1,False,False,294,True,False,4.89,1,0,4,True,5,10.45,LOW
USR42439,hsmith,Admin,HR,2026-03-28 16:36:23,15,Wednesday,Mobile,True,200.195.83.241,India,Hyderabad,False,0,False,False,123,True,False,4.32,0,0,4,False,10,2.16,LOW
USR42440,tthompson,Admin,HR,2026-03-21 23:37:41,15,Friday,Windows Laptop,True,30.43.12.227,India,Delhi,False,1,True,True,152,True,False,25.0,1,1,4,False,1,28.5,LOW
USR42441,jonathanhansen,SecurityAnalyst,Finance,2026-02-18 06:52:38,18,Tuesday,Windows Laptop,True,4.45.59.178,India,Hyderabad,False,1,False,True,173,False,False,1.07,0,1,1,False,6,13.54,LOW
USR42442,karen63,SecurityAnalyst,Security,2026-04-07 06:04:44,18,Saturday,Linux Workstation,True,123.253.150.148,India,Delhi,False,1,False,True,244,False,False,27.47,0,1,0,True,4,26.73,LOW
USR42443,contreraslisa,Manager,IT,2026-06-16 08:19:31,12,Thursday,Tablet,True,106.252.193.195,India,Mumbai,False,0,False,False,381,False,False,12.1,0,1,3,False,12,14.05,LOW
USR42444,zlong,SecurityAnalyst,Security,2026-05-09 21:16:00,15,Friday,Linux Workstation,True,213.35.49.64,India,Delhi,False,0,False,False,68,False,False,20.45,0,0,2,False,9,10.22,LOW
USR42445,laurenwhite,Manager,IT,2026-02-22 21:05:39,13,Wednesday,Windows Laptop,True,147.140.250.174,India,Mumbai,False,0,False,False,93,False,False,2.79,0,0,0,False,12,1.4,LOW
USR42446,woliver,DBA,IT,2026-01-17 15:32:26,18,Monday,Windows Laptop,True,215.11.154.234,Brazil,Sao Paulo,True,4,False,False,154,True,False,48.6,3,3,8,False,13,77.3,MEDIUM
USR42447,rachel84,Manager,Security,2026-02-09 01:25:01,12,Wednesday,Linux Workstation,True,98.152.150.160,India,Pune,False,1,True,True,188,False,False,13.1,0,0,0,False,5,11.55,LOW
USR42448,nancyhogan,SecurityAnalyst,HR,2026-01-06 17:43:03,16,Tuesday,MacBook,True,31.121.177.126,India,Pune,False,0,True,True,218,False,False,0.6,1,1,2,False,6,11.3,LOW
USR42449,robert26,DBA,HR,2026-03-18 13:25:18,11,Monday,Tablet,True,201.162.21.33,India,Pune,False,1,True,False,369,True,False,29.4,0,1,3,False,12,27.7,LOW
USR42450,nlopez,DBA,Finance,2026-04-08 20:47:36,10,Thursday,Linux Workstation,True,207.134.125.191,India,Bengaluru,False,1,True,True,483,True,False,4.83,1,0,4,False,15,10.41,LOW
USR42451,jessicamartin,Developer,Operations,2026-03-26 20:41:20,18,Sunday,MacBook,True,220.223.4.181,India,Bengaluru,False,0,True,True,273,False,False,29.07,1,0,4,True,1,17.54,LOW
USR42452,elizabeth82,Manager,Security,2026-01-08 19:38:22,2,Saturday,Windows Laptop,False,62.251.14.1,Singapore,Singapore,True,9,False,False,220,False,True,94.23,4,9,16,True,18,176.12,HIGH
USR42453,andrewscott,Manager,Security,2026-04-17 17:24:38,9,Wednesday,Mobile,True,73.232.164.254,India,Pune,False,0,False,False,379,False,False,21.24,1,0,3,False,16,13.62,LOW
USR42454,haleykelly,Developer,HR,2026-05-16 00:03:37,15,Monday,Windows Laptop,False,70.35.140.86,India,Hyderabad,True,1,False,True,472,False,True,59.14,1,2,7,False,18,53.57,MEDIUM
USR42455,jacobcasey,DBA,Security,2026-04-06 09:56:12,10,Sunday,Mobile,True,205.176.203.216,India,Mumbai,False,0,True,True,484,True,False,14.73,0,1,4,True,4,15.37,LOW
USR42456,suzannesmith,Manager,Security,2026-02-19 17:31:16,8,Saturday,MacBook,True,44.215.242.47,India,Mumbai,False,0,True,True,19,False,False,16.0,1,1,3,True,5,19.0,LOW
USR42457,meghan48,Developer,Operations,2026-05-23 01:50:27,2,Monday,Windows Laptop,False,114.127.7.245,Brazil,Sao Paulo,True,5,False,True,162,False,True,67.21,5,7,24,False,11,129.6,HIGH
USR42458,deborahstark,Developer,HR,2026-04-26 16:27:44,18,Wednesday,Windows Laptop,True,47.114.195.70,India,Mumbai,False,0,True,True,358,False,False,24.31,0,1,5,False,11,20.16,LOW
USR42459,oware,DBA,Finance,2026-04-26 01:41:53,10,Tuesday,Tablet,True,53.255.35.66,India,Delhi,False,1,True,True,465,True,False,27.76,1,0,1,False,16,21.88,LOW
USR42460,michaelbarton,Admin,Operations,2026-06-12 12:41:24,13,Thursday,Windows Laptop,True,140.83.194.7,India,Hyderabad,False,0,False,False,440,True,False,14.02,0,1,2,False,11,15.01,LOW
USR42461,tyler40,DBA,HR,2026-04-01 08:29:00,12,Friday,MacBook,False,11.36.73.36,India,Hyderabad,True,1,True,False,189,True,False,52.52,4,0,5,False,20,43.26,MEDIUM
USR42462,laura75,DBA,IT,2026-05-06 07:39:52,2,Wednesday,Windows Laptop,False,178.224.166.159,Netherlands,Amsterdam,True,7,False,True,284,True,True,93.08,9,2,27,False,8,124.54,HIGH
USR42463,heatherharris,SecurityAnalyst,IT,2026-02-04 07:53:27,14,Tuesday,Mobile,True,219.146.61.198,India,Hyderabad,False,0,False,True,93,False,False,1.85,1,1,2,False,10,11.93,LOW
USR42464,tina31,DBA,Operations,2026-03-09 16:22:22,14,Sunday,Tablet,True,12.181.90.235,India,Delhi,False,1,True,True,324,True,False,0.23,1,0,0,True,3,8.12,LOW
USR42465,richard12,Manager,Operations,2026-02-13 04:21:12,18,Monday,Windows Laptop,True,202.66.143.131,India,Bengaluru,False,1,True,True,273,False,False,26.19,1,1,5,False,15,29.09,LOW
USR42466,ywhite,Admin,Security,2026-01-29 16:55:36,8,Wednesday,Windows Laptop,True,136.226.29.85,India,Mumbai,False,1,False,False,114,True,False,9.43,1,1,1,False,8,20.71,LOW
USR42467,wboyd,SecurityAnalyst,HR,2026-05-05 03:36:52,18,Wednesday,Mobile,True,68.60.214.17,India,Delhi,False,0,True,False,199,False,False,29.54,0,0,1,False,20,14.77,LOW
USR42468,heatherhernandez,Manager,Finance,2026-05-26 23:39:37,9,Tuesday,MacBook,True,201.26.55.104,India,Bengaluru,False,1,True,True,126,False,False,12.64,1,0,2,False,17,14.32,LOW
USR42469,keithgonzalez,Developer,HR,2026-01-13 09:38:22,12,Sunday,MacBook,True,89.17.4.131,India,Mumbai,True,4,True,True,452,False,True,30.09,2,2,4,True,2,57.05,MEDIUM
USR42470,smithjohn,Admin,IT,2026-01-21 07:04:10,16,Tuesday,MacBook,True,158.93.209.70,India,Hyderabad,False,1,True,False,274,True,False,23.49,1,1,0,False,2,27.74,LOW
USR42471,joannmiller,SecurityAnalyst,Finance,2026-02-28 22:09:58,10,Monday,MacBook,True,149.114.184.17,India,Pune,False,0,True,True,378,False,False,13.88,1,1,2,False,3,17.94,LOW
USR42472,zhardy,Developer,Operations,2026-01-15 08:26:49,13,Monday,Linux Workstation,False,160.0.88.92,Germany,Berlin,True,1,True,True,369,False,True,43.12,4,1,6,False,14,46.56,MEDIUM
USR42473,amybarry,Developer,HR,2026-01-30 21:08:58,9,Thursday,MacBook,True,98.218.217.91,India,Pune,False,0,True,False,94,False,False,3.1,0,0,4,False,16,1.55,LOW
USR42474,kristinmiller,SecurityAnalyst,Operations,2026-03-03 10:26:46,13,Monday,Tablet,True,75.130.112.177,Singapore,Singapore,True,1,True,True,108,False,False,46.29,2,1,10,False,20,42.14,MEDIUM
USR42475,yortega,Developer,Finance,2026-05-26 13:24:56,12,Saturday,Mobile,True,204.214.238.180,India,Hyderabad,False,1,False,True,162,False,False,20.83,1,0,0,True,1,18.41,LOW
USR42476,richardbarnes,DBA,HR,2026-05-29 10:18:40,22,Monday,Linux Workstation,False,152.214.44.148,Russia,Moscow,True,5,True,True,128,True,True,92.72,3,3,23,False,20,104.36,HIGH
USR42477,smithtara,Developer,Operations,2026-03-22 00:30:52,17,Monday,MacBook,True,205.50.27.8,India,Bengaluru,False,1,True,True,456,False,False,2.05,0,1,4,False,18,14.03,LOW
